type,crm,local_id,uri
object,E22_Human-Made_Object,object-Baldung-Adam-und-Eva,https://hwgw.uzh.ch/artwork/object-Baldung-Adam-und-Eva
object,E22_Human-Made_Object,object-Baldung-Allegorische-Frauengestalt-1423,https://hwgw.uzh.ch/artwork/object-Baldung-Allegorische-Frauengestalt-1423
object,E22_Human-Made_Object,object-Baldung-Allegorische-Frauengestalt-5376,https://hwgw.uzh.ch/artwork/object-Baldung-Allegorische-Frauengestalt-5376
object,E22_Human-Made_Object,object-Baldung-Beweinung-Christi,https://hwgw.uzh.ch/artwork/object-Baldung-Beweinung-Christi
object,E22_Human-Made_Object,object-Baldung-Bildnis-Edelmann,https://hwgw.uzh.ch/artwork/object-Baldung-Bildnis-Edelmann
object,E22_Human-Made_Object,object-Baldung-Freiburger-Hochaltar,https://hwgw.uzh.ch/built_work/object-Baldung-Freiburger-Hochaltar
object,E22_Human-Made_Object,object-Baldung-Geburt-Christi,https://hwgw.uzh.ch/artwork/object-Baldung-Geburt-Christi
object,E22_Human-Made_Object,object-Baldung-Grosse-Apostelfolge,https://hwgw.uzh.ch/artwork/object-Baldung-Grosse-Apostelfolge
object,E22_Human-Made_Object,object-Baldung-Kleine-Apostelfolge,https://hwgw.uzh.ch/artwork/object-Baldung-Kleine-Apostelfolge
object,E22_Human-Made_Object,object-Baldung-Kopf-eines-alten-Mannes,https://hwgw.uzh.ch/artwork/object-Baldung-Kopf-eines-alten-Mannes
object,E22_Human-Made_Object,object-Baldung-Skizzenblatt-mit-Landschaftsstudien,https://hwgw.uzh.ch/artwork/object-Baldung-Skizzenblatt-mit-Landschaftsstudien
object,E22_Human-Made_Object,object-Baldung-Taufe-Christi,https://hwgw.uzh.ch/artwork/object-Baldung-Taufe-Christi
object,E22_Human-Made_Object,object-Baldung-Tod-und-das-Maedchen,https://hwgw.uzh.ch/artwork/object-Baldung-Tod-und-das-Maedchen
object,E22_Human-Made_Object,object-Baldung-Zwei-Hexen,https://hwgw.uzh.ch/artwork/object-Baldung-Zwei-Hexen
object,E22_Human-Made_Object,object-Baldung-hl-Anna-Selbdritt,https://hwgw.uzh.ch/artwork/object-Baldung-hl-Anna-Selbdritt
object,E22_Human-Made_Object,object-Bandinelli-Adam-u-Eva,https://hwgw.uzh.ch/artwork/object-Bandinelli-Adam-u-Eva
object,E22_Human-Made_Object,object-Barozzi-da-Vignola-il-Gesu,https://hwgw.uzh.ch/artwork/object-Barozzi-da-Vignola-il-Gesu
object,E22_Human-Made_Object,object-Bauernhutten-mit-70,https://hwgw.uzh.ch/artwork/object-Bauernhutten-mit-70
object,E22_Human-Made_Object,object-Baumreiche-Dorfl-76,https://hwgw.uzh.ch/artwork/object-Baumreiche-Dorfl-76
object,E22_Human-Made_Object,object-Bayer-Staatsministerium-Finanzen-Muenchen,https://hwgw.uzh.ch/built_work/object-Bayer-Staatsministerium-Finanzen-Muenchen
object,E22_Human-Made_Object,object-Bellini-Sacra-Conversazione,https://hwgw.uzh.ch/artwork/object-Bellini-Sacra-Conversazione
object,E22_Human-Made_Object,object-Bergamo-Accademia-Carrara-Kreuztragung,https://hwgw.uzh.ch/artwork/object-Bergamo-Accademia-Carrara-Kreuztragung
object,E22_Human-Made_Object,object-Berlin-Kunstgewerbe-grosse-Kredenz,https://hwgw.uzh.ch/built_work/object-Berlin-Kunstgewerbe-grosse-Kredenz
object,E22_Human-Made_Object,object-Berlin-Skulpturen-Johannes-Evangelist,https://hwgw.uzh.ch/artwork/object-Berlin-Skulpturen-Johannes-Evangelist
object,E22_Human-Made_Object,object-Berlin-Skulpturensammlung-Entfuehrung-der-Europa,https://hwgw.uzh.ch/artwork/object-Berlin-Skulpturensammlung-Entfuehrung-der-Europa
object,E22_Human-Made_Object,object-Bernini-Baldachin-St-Peter,https://hwgw.uzh.ch/built_work/object-Bernini-Baldachin-St-Peter
object,E22_Human-Made_Object,object-Beweinung-Christ-131,https://hwgw.uzh.ch/artwork/object-Beweinung-Christ-131
object,E22_Human-Made_Object,object-Beweinung-Christ-135,https://hwgw.uzh.ch/artwork/object-Beweinung-Christ-135
object,E22_Human-Made_Object,object-Beweinung-Christ-217,https://hwgw.uzh.ch/artwork/object-Beweinung-Christ-217
object,E22_Human-Made_Object,object-Bildnis-Albrecht-Duerers-d-Ae,https://hwgw.uzh.ch/artwork/object-Bildnis-Albrecht-Duerers-d-Ae
object,E22_Human-Made_Object,object-Bildnis-Medaillo-21,https://hwgw.uzh.ch/artwork/object-Bildnis-Medaillo-21
object,E22_Human-Made_Object,object-Bildnis-Salomon-0,https://hwgw.uzh.ch/artwork/object-Bildnis-Salomon-0
object,E22_Human-Made_Object,object-Bildnis-Salomon-35,https://hwgw.uzh.ch/artwork/object-Bildnis-Salomon-35
object,E22_Human-Made_Object,object-Blumen-Arrangeme-51,https://hwgw.uzh.ch/artwork/object-Blumen-Arrangeme-51
object,E22_Human-Made_Object,object-Boecklin-Kentaurenkampf,https://hwgw.uzh.ch/artwork/object-Boecklin-Kentaurenkampf
object,E22_Human-Made_Object,object-Botticelli-Bestrafung-der-Rotte-Korah,https://hwgw.uzh.ch/artwork/object-Botticelli-Bestrafung-der-Rotte-Korah
object,E22_Human-Made_Object,object-Bramante-Pergamentplan-St-Peter,https://hwgw.uzh.ch/artwork/object-Bramante-Pergamentplan-St-Peter
object,E22_Human-Made_Object,object-British-Museum-zwei-Studien-weibl-Akt,https://hwgw.uzh.ch/artwork/object-British-Museum-zwei-Studien-weibl-Akt
object,E22_Human-Made_Object,object-Bronzedavid-93,https://hwgw.uzh.ch/artwork/object-Bronzedavid-93
object,E22_Human-Made_Object,object-Brunnen-im-Garte-69,https://hwgw.uzh.ch/artwork/object-Brunnen-im-Garte-69
object,E22_Human-Made_Object,object-Brustbild-eines-Mannes,https://hwgw.uzh.ch/artwork/object-Brustbild-eines-Mannes
object,E22_Human-Made_Object,object-Burgkmair-Johannes-Patmos,https://hwgw.uzh.ch/artwork/object-Burgkmair-Johannes-Patmos
object,E22_Human-Made_Object,object-Burgkmair-Maria-mit-Kind,https://hwgw.uzh.ch/artwork/object-Burgkmair-Maria-mit-Kind
object,E22_Human-Made_Object,object-Burgkmair-d-ae-Maria-mit-Kind-in-Weinlaube,https://hwgw.uzh.ch/artwork/object-Burgkmair-d-ae-Maria-mit-Kind-in-Weinlaube
object,E22_Human-Made_Object,object-Buste-von-Salomo-17,https://hwgw.uzh.ch/artwork/object-Buste-von-Salomo-17
object,E22_Human-Made_Object,object-Campanile-Florenz,https://hwgw.uzh.ch/built_work/object-Campanile-Florenz
object,E22_Human-Made_Object,object-Cappella-Pazzi-S-Croce-Florenz,https://hwgw.uzh.ch/built_work/object-Cappella-Pazzi-S-Croce-Florenz
object,E22_Human-Made_Object,object-Caracci-Deckenkomposition,https://hwgw.uzh.ch/artwork/object-Caracci-Deckenkomposition
object,E22_Human-Made_Object,object-Caracci-Polyphem-und-Galatea,https://hwgw.uzh.ch/artwork/object-Caracci-Polyphem-und-Galatea
object,E22_Human-Made_Object,object-Caroto-heilige-Ursula,https://hwgw.uzh.ch/artwork/object-Caroto-heilige-Ursula
object,E22_Human-Made_Object,object-Carpaccio-Zyklus-Georgslegende,https://hwgw.uzh.ch/artwork/object-Carpaccio-Zyklus-Georgslegende
object,E22_Human-Made_Object,object-Carpi-etal-Fischzug,https://hwgw.uzh.ch/artwork/object-Carpi-etal-Fischzug
object,E22_Human-Made_Object,object-Cavazzola-Kreuzabnahme,https://hwgw.uzh.ch/artwork/object-Cavazzola-Kreuzabnahme
object,E22_Human-Made_Object,object-Christus-am-Kreu-145,https://hwgw.uzh.ch/artwork/object-Christus-am-Kreu-145
object,E22_Human-Made_Object,object-Cima-Conegliano-Petrus-Maertyrer,https://hwgw.uzh.ch/artwork/object-Cima-Conegliano-Petrus-Maertyrer
object,E22_Human-Made_Object,object-Cima-Conegliano-Taufe-Christi,https://hwgw.uzh.ch/artwork/object-Cima-Conegliano-Taufe-Christi
object,E22_Human-Made_Object,object-Cima-da-Conegliano-Madonna-m-Kind-der-hl-Katharina,https://hwgw.uzh.ch/artwork/object-Cima-da-Conegliano-Madonna-m-Kind-der-hl-Katharina
object,E22_Human-Made_Object,object-Cima-da-Conegliano-hl-Sebastian,https://hwgw.uzh.ch/artwork/object-Cima-da-Conegliano-hl-Sebastian
object,E22_Human-Made_Object,object-Cima-di-Conegliano-Verkuendigung,https://hwgw.uzh.ch/artwork/object-Cima-di-Conegliano-Verkuendigung
object,E22_Human-Made_Object,object-Conestabile-Mado-189,https://hwgw.uzh.ch/artwork/object-Conestabile-Mado-189
object,E22_Human-Made_Object,object-Convento-Carita-Venedig,https://hwgw.uzh.ch/built_work/object-Convento-Carita-Venedig
object,E22_Human-Made_Object,object-Cordonata-Rom,https://hwgw.uzh.ch/built_work/object-Cordonata-Rom
object,E22_Human-Made_Object,object-Coreggio-Madonna-d-heiligen-Franziskus,https://hwgw.uzh.ch/artwork/object-Coreggio-Madonna-d-heiligen-Franziskus
object,E22_Human-Made_Object,object-Cortile-Pigna-Vatikan,https://hwgw.uzh.ch/built_work/object-Cortile-Pigna-Vatikan
object,E22_Human-Made_Object,object-Cranach-Rueckenakt,https://hwgw.uzh.ch/artwork/object-Cranach-Rueckenakt
object,E22_Human-Made_Object,object-Cranach-d-Ae-Bartloser-junger-Mann,https://hwgw.uzh.ch/artwork/object-Cranach-d-Ae-Bartloser-junger-Mann
object,E22_Human-Made_Object,object-Crivelli-Verkuendigung,https://hwgw.uzh.ch/artwork/object-Crivelli-Verkuendigung
object,E22_Human-Made_Object,object-Cumaeische-Sybille-Sistina,https://hwgw.uzh.ch/artwork/object-Cumaeische-Sybille-Sistina
object,E22_Human-Made_Object,object-Cupido-Apollo-187,https://hwgw.uzh.ch/artwork/object-Cupido-Apollo-187
object,E22_Human-Made_Object,object-Daphne-14,https://hwgw.uzh.ch/artwork/object-Daphne-14
object,E22_Human-Made_Object,object-Daphnis-und-Mico-15,https://hwgw.uzh.ch/artwork/object-Daphnis-und-Mico-15
object,E22_Human-Made_Object,object-Das-Bad-10,https://hwgw.uzh.ch/artwork/object-Das-Bad-10
object,E22_Human-Made_Object,object-Daucher-Epitaphe-Fugger,https://hwgw.uzh.ch/artwork/object-Daucher-Epitaphe-Fugger
object,E22_Human-Made_Object,object-Delphische-Sibyl-200,https://hwgw.uzh.ch/artwork/object-Delphische-Sibyl-200
object,E22_Human-Made_Object,object-Der-Adler-sturzt-82,https://hwgw.uzh.ch/artwork/object-Der-Adler-sturzt-82
object,E22_Human-Made_Object,object-Der-Brunnen-im-W-3,https://hwgw.uzh.ch/artwork/object-Der-Brunnen-im-W-3
object,E22_Human-Made_Object,object-Der-Garten-von-J-92,https://hwgw.uzh.ch/artwork/object-Der-Garten-von-J-92
object,E22_Human-Made_Object,object-Der-Greis-Menalk-61,https://hwgw.uzh.ch/artwork/object-Der-Greis-Menalk-61
object,E22_Human-Made_Object,object-Der-Greis-und-di-66,https://hwgw.uzh.ch/artwork/object-Der-Greis-und-di-66
object,E22_Human-Made_Object,object-Der-Jungling-fis-60,https://hwgw.uzh.ch/artwork/object-Der-Jungling-fis-60
object,E22_Human-Made_Object,object-Der-Jungling-und-64,https://hwgw.uzh.ch/artwork/object-Der-Jungling-und-64
object,E22_Human-Made_Object,object-Der-Mann-und-die-65,https://hwgw.uzh.ch/artwork/object-Der-Mann-und-die-65
object,E22_Human-Made_Object,object-Der-Sieger-139,https://hwgw.uzh.ch/artwork/object-Der-Sieger-139
object,E22_Human-Made_Object,object-Der-Wald-5,https://hwgw.uzh.ch/artwork/object-Der-Wald-5
object,E22_Human-Made_Object,object-Der-Weg-hinter-d-24,https://hwgw.uzh.ch/artwork/object-Der-Weg-hinter-d-24
object,E22_Human-Made_Object,object-Der-Wunsch-oder-6,https://hwgw.uzh.ch/artwork/object-Der-Wunsch-oder-6
object,E22_Human-Made_Object,object-Der-arkadische-B-9,https://hwgw.uzh.ch/artwork/object-Der-arkadische-B-9
object,E22_Human-Made_Object,object-Der-auferstanden-186,https://hwgw.uzh.ch/artwork/object-Der-auferstanden-186
object,E22_Human-Made_Object,object-Der-erste-Schiff-58,https://hwgw.uzh.ch/artwork/object-Der-erste-Schiff-58
object,E22_Human-Made_Object,object-Der-kniende-Adam-42,https://hwgw.uzh.ch/artwork/object-Der-kniende-Adam-42
object,E22_Human-Made_Object,object-Der-schne-Hylas-86,https://hwgw.uzh.ch/artwork/object-Der-schne-Hylas-86
object,E22_Human-Made_Object,object-Detail-Athener-Schule,https://hwgw.uzh.ch/artwork/object-Detail-Athener-Schule
object,E22_Human-Made_Object,object-Die-Apfellese-4,https://hwgw.uzh.ch/artwork/object-Die-Apfellese-4
object,E22_Human-Made_Object,object-Die-Arche-Noah-i-62,https://hwgw.uzh.ch/artwork/object-Die-Arche-Noah-i-62
object,E22_Human-Made_Object,object-Die-Busse-der-St-96,https://hwgw.uzh.ch/artwork/object-Die-Busse-der-St-96
object,E22_Human-Made_Object,object-Die-Fischerhutte-23,https://hwgw.uzh.ch/artwork/object-Die-Fischerhutte-23
object,E22_Human-Made_Object,object-Die-Verkundigung-194,https://hwgw.uzh.ch/artwork/object-Die-Verkundigung-194
object,E22_Human-Made_Object,object-Die-Wasserfahrt-11,https://hwgw.uzh.ch/artwork/object-Die-Wasserfahrt-11
object,E22_Human-Made_Object,object-Die-arkadische-M-2,https://hwgw.uzh.ch/artwork/object-Die-arkadische-M-2
object,E22_Human-Made_Object,object-Die-erste-Stufe-63,https://hwgw.uzh.ch/artwork/object-Die-erste-Stufe-63
object,E22_Human-Made_Object,object-Die-sehnende-Mel-56,https://hwgw.uzh.ch/artwork/object-Die-sehnende-Mel-56
object,E22_Human-Made_Object,object-Die-tanzenden-Kn-1,https://hwgw.uzh.ch/artwork/object-Die-tanzenden-Kn-1
object,E22_Human-Made_Object,object-Domenichino-Vier-Evangelisten,https://hwgw.uzh.ch/artwork/object-Domenichino-Vier-Evangelisten
object,E22_Human-Made_Object,object-Donatello-Christus-am-Kreuz,https://hwgw.uzh.ch/artwork/object-Donatello-Christus-am-Kreuz
object,E22_Human-Made_Object,object-Donatello-Grab-Baldassare-Coscia,https://hwgw.uzh.ch/artwork/object-Donatello-Grab-Baldassare-Coscia
object,E22_Human-Made_Object,object-Drei-diskutieren-173,https://hwgw.uzh.ch/artwork/object-Drei-diskutieren-173
object,E22_Human-Made_Object,object-Drei-mnnliche-na-153,https://hwgw.uzh.ch/artwork/object-Drei-mnnliche-na-153
object,E22_Human-Made_Object,object-Drei-schlafende-78,https://hwgw.uzh.ch/artwork/object-Drei-schlafende-78
object,E22_Human-Made_Object,object-Dresden-Alte-Meister-Kreuztragung,https://hwgw.uzh.ch/artwork/object-Dresden-Alte-Meister-Kreuztragung
object,E22_Human-Made_Object,object-Dresden-Frauenkirche-Kuppel,https://hwgw.uzh.ch/built_work/object-Dresden-Frauenkirche-Kuppel
object,E22_Human-Made_Object,object-Duerer-2-stereometrische-Koerper,https://hwgw.uzh.ch/artwork/object-Duerer-2-stereometrische-Koerper
object,E22_Human-Made_Object,object-Duerer-Adam-u-Eva,https://hwgw.uzh.ch/artwork/object-Duerer-Adam-u-Eva
object,E22_Human-Made_Object,object-Duerer-Apokalypse,https://hwgw.uzh.ch/artwork/object-Duerer-Apokalypse
object,E22_Human-Made_Object,object-Duerer-Bildnis-eines-Mannes,https://hwgw.uzh.ch/artwork/object-Duerer-Bildnis-eines-Mannes
object,E22_Human-Made_Object,object-Duerer-Christus-vor-Pilatus,https://hwgw.uzh.ch/artwork/object-Duerer-Christus-vor-Pilatus
object,E22_Human-Made_Object,object-Duerer-Dresdner-Altar-hl-Antonius,https://hwgw.uzh.ch/artwork/object-Duerer-Dresdner-Altar-hl-Antonius
object,E22_Human-Made_Object,object-Duerer-Dresdner-Altar-hl-Sebastian,https://hwgw.uzh.ch/artwork/object-Duerer-Dresdner-Altar-hl-Sebastian
object,E22_Human-Made_Object,object-Duerer-Entwurf-Nuernberger-Rathaussaal,https://hwgw.uzh.ch/artwork/object-Duerer-Entwurf-Nuernberger-Rathaussaal
object,E22_Human-Made_Object,object-Duerer-Felsenburg,https://hwgw.uzh.ch/artwork/object-Duerer-Felsenburg
object,E22_Human-Made_Object,object-Duerer-Frau-mit-Haube,https://hwgw.uzh.ch/artwork/object-Duerer-Frau-mit-Haube
object,E22_Human-Made_Object,object-Duerer-Fuenf-Pferdestudien,https://hwgw.uzh.ch/artwork/object-Duerer-Fuenf-Pferdestudien
object,E22_Human-Made_Object,object-Duerer-Geburt-Christi,https://hwgw.uzh.ch/artwork/object-Duerer-Geburt-Christi
object,E22_Human-Made_Object,object-Duerer-Grabtragung-Christi,https://hwgw.uzh.ch/artwork/object-Duerer-Grabtragung-Christi
object,E22_Human-Made_Object,object-Duerer-Greif,https://hwgw.uzh.ch/artwork/object-Duerer-Greif
object,E22_Human-Made_Object,object-Duerer-Hieronymus-in-Studierstube,https://hwgw.uzh.ch/artwork/object-Duerer-Hieronymus-in-Studierstube
object,E22_Human-Made_Object,object-Duerer-Instrument-zum-Durchzeichnen,https://hwgw.uzh.ch/artwork/object-Duerer-Instrument-zum-Durchzeichnen
object,E22_Human-Made_Object,object-Duerer-Johannes-und-Petrus-vier-Apostel,https://hwgw.uzh.ch/artwork/object-Duerer-Johannes-und-Petrus-vier-Apostel
object,E22_Human-Made_Object,object-Duerer-Jungfrau-Maria-Kind-Schwertlilie,https://hwgw.uzh.ch/artwork/object-Duerer-Jungfrau-Maria-Kind-Schwertlilie
object,E22_Human-Made_Object,object-Duerer-Kampf-Meergoetter,https://hwgw.uzh.ch/artwork/object-Duerer-Kampf-Meergoetter
object,E22_Human-Made_Object,object-Duerer-Kopf-eines-Kindes,https://hwgw.uzh.ch/artwork/object-Duerer-Kopf-eines-Kindes
object,E22_Human-Made_Object,object-Duerer-Kopfstudie-nach-altem-Mann,https://hwgw.uzh.ch/artwork/object-Duerer-Kopfstudie-nach-altem-Mann
object,E22_Human-Made_Object,object-Duerer-Kopie-des-Selbstbildnis,https://hwgw.uzh.ch/artwork/object-Duerer-Kopie-des-Selbstbildnis
object,E22_Human-Made_Object,object-Duerer-Kreuzabnahme-gruene-Passion,https://hwgw.uzh.ch/artwork/object-Duerer-Kreuzabnahme-gruene-Passion
object,E22_Human-Made_Object,object-Duerer-Kreuztragung,https://hwgw.uzh.ch/artwork/object-Duerer-Kreuztragung
object,E22_Human-Made_Object,object-Duerer-Kroenung-Mariae-Heller-Altar,https://hwgw.uzh.ch/artwork/object-Duerer-Kroenung-Mariae-Heller-Altar
object,E22_Human-Made_Object,object-Duerer-Kronentraegerin,https://hwgw.uzh.ch/artwork/object-Duerer-Kronentraegerin
object,E22_Human-Made_Object,object-Duerer-Maria-Budapest,https://hwgw.uzh.ch/artwork/object-Duerer-Maria-Budapest
object,E22_Human-Made_Object,object-Duerer-Mariae-Himmelfahrt-und-Kroenung,https://hwgw.uzh.ch/artwork/object-Duerer-Mariae-Himmelfahrt-und-Kroenung
object,E22_Human-Made_Object,object-Duerer-Markus-und-Paulus-vier-Apostel,https://hwgw.uzh.ch/artwork/object-Duerer-Markus-und-Paulus-vier-Apostel
object,E22_Human-Made_Object,object-Duerer-Oswolt-Krel,https://hwgw.uzh.ch/artwork/object-Duerer-Oswolt-Krel
object,E22_Human-Made_Object,object-Duerer-Paumgartner-als-hl-Eustachius,https://hwgw.uzh.ch/artwork/object-Duerer-Paumgartner-als-hl-Eustachius
object,E22_Human-Made_Object,object-Duerer-Paumgartner-als-hl-Georg,https://hwgw.uzh.ch/artwork/object-Duerer-Paumgartner-als-hl-Georg
object,E22_Human-Made_Object,object-Duerer-Puto,https://hwgw.uzh.ch/artwork/object-Duerer-Puto
object,E22_Human-Made_Object,object-Duerer-Reiter-Kopie,https://hwgw.uzh.ch/artwork/object-Duerer-Reiter-Kopie
object,E22_Human-Made_Object,object-Duerer-Skizze-einer-schweren-Frau,https://hwgw.uzh.ch/artwork/object-Duerer-Skizze-einer-schweren-Frau
object,E22_Human-Made_Object,object-Duerer-Studen-sechs-Kissen,https://hwgw.uzh.ch/artwork/object-Duerer-Studen-sechs-Kissen
object,E22_Human-Made_Object,object-Duerer-Vier-Apostel-Paulus,https://hwgw.uzh.ch/artwork/object-Duerer-Vier-Apostel-Paulus
object,E22_Human-Made_Object,object-Duerer-Weiblicher-Akt-v-hinten,https://hwgw.uzh.ch/artwork/object-Duerer-Weiblicher-Akt-v-hinten
object,E22_Human-Made_Object,object-Duerer-Zeichungen-f-Komoedien-des-Terenz,https://hwgw.uzh.ch/artwork/object-Duerer-Zeichungen-f-Komoedien-des-Terenz
object,E22_Human-Made_Object,object-Duerer-letztes-Abendmahl,https://hwgw.uzh.ch/artwork/object-Duerer-letztes-Abendmahl
object,E22_Human-Made_Object,object-Duerer-rechter-Fuss-eines-Mannes,https://hwgw.uzh.ch/artwork/object-Duerer-rechter-Fuss-eines-Mannes
object,E22_Human-Made_Object,object-Duerer-thronendes-Christuskind,https://hwgw.uzh.ch/artwork/object-Duerer-thronendes-Christuskind
object,E22_Human-Made_Object,object-Duerer-weibliche-Gestalt-auf-rechts,https://hwgw.uzh.ch/artwork/object-Duerer-weibliche-Gestalt-auf-rechts
object,E22_Human-Made_Object,object-Duperac-Grundriss-St-Peter,https://hwgw.uzh.ch/artwork/object-Duperac-Grundriss-St-Peter
object,E22_Human-Made_Object,object-Duperac-Kapitolsplatz,https://hwgw.uzh.ch/artwork/object-Duperac-Kapitolsplatz
object,E22_Human-Made_Object,object-Ein-Figurenhndle-81,https://hwgw.uzh.ch/artwork/object-Ein-Figurenhndle-81
object,E22_Human-Made_Object,object-Ein-Mdchen-bring-79,https://hwgw.uzh.ch/artwork/object-Ein-Mdchen-bring-79
object,E22_Human-Made_Object,object-Ein-Satyr-von-zw-77,https://hwgw.uzh.ch/artwork/object-Ein-Satyr-von-zw-77
object,E22_Human-Made_Object,object-Ein-fltender-Amo-80,https://hwgw.uzh.ch/artwork/object-Ein-fltender-Amo-80
object,E22_Human-Made_Object,object-Elsner-hl-Paulus,https://hwgw.uzh.ch/artwork/object-Elsner-hl-Paulus
object,E22_Human-Made_Object,object-Ergnzung-eines-a-112,https://hwgw.uzh.ch/artwork/object-Ergnzung-eines-a-112
object,E22_Human-Made_Object,object-Erhart-Ritter,https://hwgw.uzh.ch/built_work/object-Erhart-Ritter
object,E22_Human-Made_Object,object-Erlangen-UB-Landschaft-der-Heimsuchung,https://hwgw.uzh.ch/artwork/object-Erlangen-UB-Landschaft-der-Heimsuchung
object,E22_Human-Made_Object,object-Erythrische-Siby-202,https://hwgw.uzh.ch/artwork/object-Erythrische-Siby-202
object,E22_Human-Made_Object,object-Fabbrica-di-San-Pietro,https://hwgw.uzh.ch/built_work/object-Fabbrica-di-San-Pietro
object,E22_Human-Made_Object,object-Farnesischer-Stier-Neapel,https://hwgw.uzh.ch/artwork/object-Farnesischer-Stier-Neapel
object,E22_Human-Made_Object,object-Faunskopf-170,https://hwgw.uzh.ch/artwork/object-Faunskopf-170
object,E22_Human-Made_Object,object-Faunsmaske-120,https://hwgw.uzh.ch/artwork/object-Faunsmaske-120
object,E22_Human-Made_Object,object-Felsgrottenmadon-156,https://hwgw.uzh.ch/artwork/object-Felsgrottenmadon-156
object,E22_Human-Made_Object,object-Felsgrottenmadon-176,https://hwgw.uzh.ch/artwork/object-Felsgrottenmadon-176
object,E22_Human-Made_Object,object-Felsige-Baumland-73,https://hwgw.uzh.ch/artwork/object-Felsige-Baumland-73
